dataset,market,category,position_change_metric,horizon,bottom_quartile_threshold,top_quartile_threshold,top_quartile_n,top_quartile_mean_return,top_quartile_median_return,top_quartile_hit_rate,top_quartile_stdev,bottom_quartile_n,bottom_quartile_mean_return,bottom_quartile_median_return,bottom_quartile_hit_rate,bottom_quartile_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,sp500,lev_money,short_oi_pct_change,2w_post_release,-1.0892954586673822,0.9726444338302267,132,0.006772866518773371,0.008959299811250543,0.6515151515151515,0.031172109514688733,132,0.003410024707880202,0.006424460376113994,0.5984848484848485,0.034307092433269404,0.003362841810893169,0.833504283823469,0.4045603828463869
tff_disaggregated,sp500,lev_money,short_oi_pct_change,4w_post_release,-1.0892954586673822,0.9726444338302267,132,0.01234133566199214,0.020394672160101934,0.696969696969697,0.05063821211330402,131,0.010150970440501148,0.016542894928358365,0.6946564885496184,0.05639346196094823,0.002190365221490992,0.3313320787757264,0.7403936630846899
tff_disaggregated,sp500,lev_money,short_oi_pct_change,13w_post_release,-1.0892954586673822,0.9726444338302267,129,0.03429731008159777,0.046200447302772396,0.7364341085271318,0.07856933974709646,128,0.0360287625537955,0.04491731020963963,0.7421875,0.0725060495889569,-0.0017314524721977337,-0.18361085796814278,0.8543187445179878
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,1d_post_release,-0.48881182289650554,0.4927472193263211,133,2.176696430188388e-05,0.0015754139322881056,0.5864661654135338,0.016162018623721523,133,0.0012169911815305334,0.001018020225231675,0.5789473684210527,0.011348301433218534,-0.0011952242172286495,-0.6979845365066794,0.48518686470067496
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,2d_post_release,-0.48881182289650554,0.4927472193263211,133,0.0029529789459075274,0.0037480363873110267,0.6015037593984962,0.015470688462557433,133,0.0004078109234365863,0.0009620259094491601,0.556390977443609,0.014600793410746351,0.0025451680224709413,1.3798148436754607,0.16764366111156315
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,3d_post_release,-0.48881182289650554,0.4927472193263211,133,0.005410852287103649,0.004718806265831876,0.6466165413533834,0.022204180481339007,133,0.002060408129471132,0.003924591772373809,0.6090225563909775,0.01832114082233834,0.003350444157632517,1.3422462501606631,0.179516164862221
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,1w_post_release,-0.48881182289650554,0.4927472193263211,133,0.005795541079446934,0.005363148804654161,0.6390977443609023,0.027691511673061452,133,0.0018017727777477144,0.0038506714739734438,0.5639097744360902,0.024494691606419344,0.003993768301699219,1.2458181519539222,0.21283116394701246
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,2w_post_release,-0.48881182289650554,0.4927472193263211,133,0.007570695058360267,0.008857108291042914,0.6466165413533834,0.03653798743252163,133,0.00650635467869231,0.010223127483689254,0.6917293233082706,0.0331281648540411,0.0010643403796679572,0.24887424183585258,0.8034580605494983
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,4w_post_release,-0.48881182289650554,0.4927472193263211,133,0.014777193657577521,0.01826110507226475,0.6691729323308271,0.049323135225818986,132,0.013408757636801211,0.02243845868312555,0.7348484848484849,0.050791334925702813,0.0013684360207763101,0.22247272016648,0.8239459073242938
tff_disaggregated,sp500,other_reportable,net_oi_pct_change,13w_post_release,-0.48881182289650554,0.4927472193263211,132,0.03763308783566746,0.038831086146323246,0.7272727272727273,0.07905741736810777,131,0.04659988580049038,0.0535811819539016,0.7709923664122137,0.0720509484423662,-0.008966797964822922,-0.9614654426041291,0.3363181930724071
