series	actor_role	horizon	predictor	predictor_family	classification	holdout_n	independent_n	holdout_spearman_rho	independent_spearman_rho	oos_r2	p90_minus_p10_spread_pp	global_fdr_q	family_fdr_q	best_incremental_oi_model	incremental_oi_r2_gain	augmented_oos_r2
tff:dow:dealer	INTERMEDIARY_CONTEXT	6w	long_contracts	raw_position_level	NO_OOS_GAIN	233	34	0.266617	0.364887	-0.064653	-0.696997	0.841218	0.668865	raw_net_flow_plus_oi_pct	0.000931	-0.004687
tff:dow:dealer	INTERMEDIARY_CONTEXT	8w	long_contracts	raw_position_level	NO_OOS_GAIN	231	26	0.350879	0.357949	-0.084214	2.23168	0.943143	0.739584	net_oi_flow_plus_oi_pct	-0.000623	-0.022406
tff:dow:dealer	INTERMEDIARY_CONTEXT	13w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	0.045378	0.107843	0.001956	1.962865	0.982172	1.0	signed_flow_percentiles	-0.000299	0.001657
tff:dow:dealer	INTERMEDIARY_CONTEXT	26w	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.486152	0.452381	0.050653	3.538502	0.978377	0.917018	raw_net_flow_plus_oi_pct	0.001131	0.003108
tff:dow:dealer	INTERMEDIARY_CONTEXT	39w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.127468	0.9	0.016668		0.841218	0.668865	signed_flow_percentiles	-0.000178	-0.002836
tff:dow:dealer	INTERMEDIARY_CONTEXT	52w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	0.083672	0.8	0.010082	0.701693	0.978377	0.98761	raw_net_flow_plus_oi_pct	-0.002	-0.064403
tff:dow:lev_money	PRIMARY_DIRECTIONAL	monday	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	203	111	-0.041054	-0.075684	0.008654		0.978377	0.969894	signed_flow_percentiles	-0.014213	-0.014734
tff:dow:lev_money	PRIMARY_DIRECTIONAL	tuesday	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	202	111	-0.054324	-0.074031	0.001695		0.978377	0.938281	raw_net_flow_plus_oi_pct	-0.027331	-0.037007
tff:dow:lev_money	PRIMARY_DIRECTIONAL	wednesday	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	-0.015129	-0.090868	0.001904	-0.811828	0.978377	0.938281	net_oi_flow_plus_oi_pct	0.000853	-0.002265
tff:dow:lev_money	PRIMARY_DIRECTIONAL	thursday	long_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	190	105	-0.104734	-0.145003	0.000194		0.978377	0.969894	raw_net_flow_plus_oi_pct	0.000466	-0.002482
tff:dow:lev_money	PRIMARY_DIRECTIONAL	friday	short_oi_pct	oi_normalized_position	NO_OOS_GAIN	182	101	-0.105269	-0.153454	-0.000472		0.978377	0.969894	signed_flow_percentiles	0.001221	-0.029581
tff:dow:lev_money	PRIMARY_DIRECTIONAL	1w	long_contracts	raw_position_level	NO_OOS_GAIN	239	121	-0.006419	0.068643	-0.000537	0.593029	0.978377	0.938281	signed_flow_percentiles	0.000701	-0.026176
tff:dow:lev_money	PRIMARY_DIRECTIONAL	2w	delta_net_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	-0.032915	-0.099859	0.000447	-0.589112	0.978377	0.98761	raw_net_flow_plus_oi_pct	0.002326	0.002774
tff:dow:lev_money	PRIMARY_DIRECTIONAL	3w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	-0.032108	0.056516	0.005052	-0.578371	0.978377	0.98761	signed_flow_percentiles	0.000373	0.000165
tff:dow:lev_money	PRIMARY_DIRECTIONAL	4w	delta_1w_net_oi_pp	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	236	48	0.105738	0.312636	0.001768	0.092208	0.841218	0.875768	raw_net_flow_plus_oi_pct	0.002844	0.00305
tff:dow:lev_money	PRIMARY_DIRECTIONAL	6w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	0.064726	0.181665	0.002208	0.698796	0.978377	0.96862	signed_flow_percentiles	-0.000808	0.000911
tff:dow:lev_money	PRIMARY_DIRECTIONAL	8w	long_oi_pct	oi_normalized_position	NO_OOS_GAIN	231	26	-0.314063	-0.485812	-0.015597		0.736645	0.619908	net_oi_flow_plus_oi_pct	-0.000896	-0.005065
tff:dow:lev_money	PRIMARY_DIRECTIONAL	13w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.011852	0.186275	0.001237	-2.196785	0.978377	1.0	signed_flow_percentiles	-0.000309	-6.1e-05
tff:dow:lev_money	PRIMARY_DIRECTIONAL	26w	net_contracts_percentile	raw_position_level_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	-0.150968	-0.690476	0.00698	-1.090377	0.907551	0.927718	net_oi_flow_plus_oi_pct	-2.6e-05	0.00092
tff:dow:lev_money	PRIMARY_DIRECTIONAL	39w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.27776	0.5	0.088564		0.978377	0.969894	signed_flow_percentiles	-0.001007	-0.014189
tff:dow:lev_money	PRIMARY_DIRECTIONAL	52w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	0.498285	-0.4	0.305809	10.421898	0.978377	0.938281	signed_flow_percentiles	-0.021692	-0.039527
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	monday	position_percentile	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	203	111	0.029082	0.08302	0.001928	0.499454	0.978377	0.969894	signed_flow_percentiles	-0.013263	-0.013251
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	tuesday	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	202	111	-0.062741	-0.065488	0.004074	-0.067799	0.978377	1.0	position_ratio_plus_oi_level	-0.021972	-0.027183
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	wednesday	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	-0.070501	-0.079678	0.012697	-0.768557	0.978377	0.983492	signed_flow_percentiles	0.000992	0.007407
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	thursday	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	190	105	-0.035019	-0.018142	0.00181	-0.520588	0.987554	1.0	net_oi_flow_plus_oi_pct	0.000353	0.002065
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	friday	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	-0.048593	-0.119721	0.002453	-0.142395	0.978377	0.969894	signed_flow_percentiles	0.001338	0.002257
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	1w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	-0.056901	0.074506	0.002666	0.030583	0.978377	0.938281	signed_flow_percentiles	0.000521	0.004349
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	2w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	-0.084946	-0.106188	0.003079	-0.269624	0.978377	0.938281	raw_net_flow_plus_oi_pct	0.002516	0.002035
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	3w	long_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	237	60	-0.174935	-0.217005	0.009075	-0.486121	0.978377	0.969894	raw_net_flow_plus_oi_pct	0.001743	-0.005085
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	4w	long_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	236	48	-0.179521	-0.198111	0.014116	-0.028379	0.978377	0.969894	raw_net_flow_plus_oi_pct	0.002764	0.004249
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	6w	long_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	233	34	-0.202229	-0.16547	0.017986	-0.172317	0.978377	0.969894	signed_flow_percentiles	-0.001107	-0.002422
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	8w	long_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	231	26	-0.279395	-0.442735	0.01496	-1.607114	0.841218	0.83293	net_oi_flow_plus_oi_pct	-0.0018	-0.002877
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	13w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.029535	-0.115196	0.001286	-1.406297	0.978377	1.0	signed_flow_percentiles	-0.000206	0.000338
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	26w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	-0.077403	-0.690476	0.002501	-1.906476	0.907551	0.98761	raw_net_flow_plus_oi_pct	0.00092	0.002971
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	39w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.513173	0.3	0.102954	16.172465	0.978377	0.938281	signed_flow_percentiles	-0.001029	-0.017827
tff:dow:non_reportable	SECONDARY_DIRECTIONAL	52w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	0.511412	0.4	0.311285	16.571483	0.978377	0.938281	raw_net_flow_plus_oi_pct	-0.017446	-0.02439
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	monday	short_oi_pct	oi_normalized_position	NO_OOS_GAIN	203	111	-0.135671	-0.185851	-0.096616		0.894843	0.858617	signed_flow_percentiles	-0.005357	-0.01586
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	tuesday	net_contracts_percentile	raw_position_level_normalized	NO_OOS_GAIN	202	111	0.106658	0.201119	-0.017851	0.077983	0.841218	0.927718	net_oi_flow_plus_oi_pct	-0.016438	-0.123829
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	wednesday	delta_long_contracts	raw_position_flow	NO_OOS_GAIN	199	109	0.095146	0.139938	-0.00134	0.353857	0.978377	0.98761	signed_flow_percentiles	-0.002197	-0.023549
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	thursday	signed_change_percentile	oi_normalized_flow	NO_OOS_GAIN	190	105	0.016705	0.100053	-0.011188	0.298278	0.978377	0.96862	net_oi_flow_plus_oi_pct	-0.003479	-0.154437
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	friday	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	0.058377	0.08441	0.004929	0.44175	0.978377	0.983492	signed_flow_percentiles	0.000507	0.000333
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	1w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	-0.02421	-0.055722	0.001661	-0.132535	0.978377	1.0	signed_flow_percentiles	0.000356	-0.002725
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	2w	delta_short_contracts	raw_position_flow	NO_OOS_GAIN	238	80	0.041814	-0.232982	-0.047587	-0.537629	0.841218	0.938501	net_oi_flow_plus_oi_pct	0.000939	-0.031326
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	3w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	-0.048761	-0.062466	0.000587	0.062472	0.978377	0.98761	signed_flow_percentiles	0.000138	0.000498
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	4w	net_contracts_percentile	raw_position_level_normalized	NO_OOS_GAIN	236	48	0.194174	0.367238	-0.028262	-1.608548	0.709987	0.570042	net_oi_flow_plus_oi_pct	0.000227	-0.019041
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	6w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	-0.050843	-0.188083	0.003015	-1.242603	0.978377	0.96862	signed_flow_percentiles	-0.000383	0.002632
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	8w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	-0.053175	-0.30188	0.001317	-1.050561	0.978377	0.96862	raw_net_flow_plus_oi_pct	0.000311	-0.03814
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	13w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.077413	-0.519608	0.003558	-1.743588	0.841218	0.875768	net_oi_flow_plus_oi_pct	0.000137	-0.019365
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	26w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	-0.042889	0.214286	0.00092	-0.435374	0.978377	1.0	net_oi_flow_plus_oi_pct	-0.000766	-0.009949
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	39w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	-0.055407	-0.3	2.1e-05	-2.901441	0.978377	1.0	signed_flow_percentiles	-0.000872	-0.000851
tff:dow:other_reportable	SECONDARY_DIRECTIONAL	52w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	-0.048585	-0.8	0.000946	-2.458577	0.978377	0.96862	net_oi_flow_plus_oi_pct	-0.005137	-0.106725
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	monday	short_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	203	111	-0.149261	-0.18123	0.037313	-0.4337	0.907551	0.873225	raw_net_flow_plus_oi_pct	0.025339	-0.141018
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	tuesday	short_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	202	111	-0.130491	-0.244481	0.011395	-0.845995	0.699874	0.591194	signed_flow_percentiles	-0.012763	-0.01266
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	wednesday	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	0.022614	0.036832	0.001895	-1.091951	0.987554	0.983578	position_ratio_plus_oi_level	0.000906	0.002801
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	thursday	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	190	105	-0.055939	-0.075233	0.00284	-0.590818	0.978377	0.98761	position_ratio_plus_oi_level	0.003814	-0.012341
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	friday	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	-0.143207	-0.065195	0.004305	-0.928351	0.978377	0.969894	position_ratio_plus_oi_level	0.003206	-0.006297
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	1w	delta_short_contracts	raw_position_flow	OVERLAP_CONFIRMED_NOT_FDR	239	121	-0.129742	-0.139764	0.00591	-0.728985	0.978377	0.98761	raw_net_flow_plus_oi_pct	0.001683	-0.003714
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	2w	delta_net_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	0.074732	0.055298	0.006958	1.009173	0.978377	0.98761	position_ratio_plus_oi_level	-0.000668	5.8e-05
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	3w	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	0.072434	0.138094	0.000362	-2.563247	0.978377	0.969894	position_ratio_plus_oi_level	-0.000407	-4.5e-05
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	4w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	0.113891	-0.088689	0.004167	1.69283	0.978377	1.0	raw_net_flow_plus_oi_pct	0.010983	0.009697
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	6w	delta_net_contracts	raw_position_flow	OVERLAP_CONFIRMED_NOT_FDR	233	34	0.138592	0.128495	0.001893	1.656895	0.978377	0.98761	signed_flow_percentiles	-0.000454	0.001113
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	8w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	-0.053413	-0.104274	0.002485	-0.435395	0.978377	0.969894	raw_net_flow_plus_oi_pct	0.000612	-0.006086
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	13w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.085425	-0.208333	0.00099	-2.421017	0.978377	0.98761	raw_net_flow_plus_oi_pct	0.004151	-0.002406
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	26w	net_contracts_percentile	raw_position_level_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.155292	0.238095	0.012199	-7.575297	0.978377	0.971823	signed_flow_percentiles	0.000849	0.000261
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	39w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.042286	0.7	0.013518	-1.233767	0.978377	0.969894	raw_net_flow_plus_oi_pct	0.01141	-0.003595
tff:nq:asset_mgr	PRIMARY_DIRECTIONAL	52w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	0.127799	0.8	0.017449	1.000879	0.978377	0.969894	net_oi_flow_plus_oi_pct	-0.005849	-0.00745
tff:nq:dealer	INTERMEDIARY_CONTEXT	monday	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	203	111	0.220216	0.302536	0.040828		0.438776	0.50767	raw_net_flow_plus_oi_pct	0.014127	-0.140019
tff:nq:dealer	INTERMEDIARY_CONTEXT	tuesday	long_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	202	111	0.185616	0.268313	0.017639		0.563162	0.50767	position_ratio_plus_oi_level	-0.005302	-0.007334
tff:nq:dealer	INTERMEDIARY_CONTEXT	wednesday	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	0.091131	0.123784	0.008114		0.978377	0.887615	position_ratio_plus_oi_level	0.004096	-0.000356
tff:nq:dealer	INTERMEDIARY_CONTEXT	thursday	long_contracts	raw_position_level	NO_OOS_GAIN	190	105	0.153454	0.171688	-0.451565		0.960581	0.757943	position_ratio_plus_oi_level	0.005603	-0.017746
tff:nq:dealer	INTERMEDIARY_CONTEXT	friday	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	0.005468	-0.051876	0.003031	-0.133062	0.978377	0.98761	position_ratio_plus_oi_level	0.004967	-0.027088
tff:nq:dealer	INTERMEDIARY_CONTEXT	1w	long_oi_pct	oi_normalized_position	NO_OOS_GAIN	239	121	-0.044866	-0.193483	-0.002443	-0.948636	0.841218	0.83293	signed_flow_percentiles	0.00331	-0.003518
tff:nq:dealer	INTERMEDIARY_CONTEXT	2w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	-0.062885	-0.117604	0.000571	-0.447856	0.978377	0.998913	signed_flow_percentiles	-0.002502	-0.002976
tff:nq:dealer	INTERMEDIARY_CONTEXT	3w	long_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	237	60	0.18001	0.297249	7.1e-05		0.841218	0.668865	position_ratio_plus_oi_level	-0.00068	-0.01521
tff:nq:dealer	INTERMEDIARY_CONTEXT	4w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	-0.032005	-0.060139	0.000115	4.807857	0.982856	0.975494	position_ratio_plus_oi_level	0.000304	-0.00974
tff:nq:dealer	INTERMEDIARY_CONTEXT	6w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	0.008187	-0.170053	0.000642	2.585857	0.978377	0.969894	signed_flow_percentiles	-0.000594	-0.004449
tff:nq:dealer	INTERMEDIARY_CONTEXT	8w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	0.003178	0.04547	0.000802	1.058064	0.987554	0.98647	raw_net_flow_plus_oi_pct	0.005415	-0.001748
tff:nq:dealer	INTERMEDIARY_CONTEXT	13w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.034398	-0.117647	0.002769	-9.44745	0.978377	0.969894	raw_net_flow_plus_oi_pct	0.008938	-0.026662
tff:nq:dealer	INTERMEDIARY_CONTEXT	26w	delta_1w_net_oi_pp	oi_normalized_flow	NO_OOS_GAIN	213	8	-0.054698	0.47619	-0.013007	-4.607617	0.978377	0.96862	signed_flow_percentiles	-0.000363	-0.022785
tff:nq:dealer	INTERMEDIARY_CONTEXT	39w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.025951	-0.2	0.002528	1.522366	0.987554	0.98761	raw_net_flow_plus_oi_pct	0.004077	-0.013889
tff:nq:dealer	INTERMEDIARY_CONTEXT	52w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	-0.242236	-0.8	0.002093	-5.887057	0.978377	0.969894	net_oi_flow_plus_oi_pct	-0.023754	-0.034362
tff:nq:lev_money	PRIMARY_DIRECTIONAL	monday	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	203	111	0.189356	0.228449	0.027652	-1.437362	0.813617	0.628968	position_ratio_plus_oi_level	-0.000679	-0.003324
tff:nq:lev_money	PRIMARY_DIRECTIONAL	tuesday	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	202	111	0.122112	0.207503	0.008614	-1.04536	0.841218	0.668865	signed_flow_percentiles	-0.011682	-0.022464
tff:nq:lev_money	PRIMARY_DIRECTIONAL	wednesday	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	0.050853	0.112084	0.003154	0.737276	0.978377	0.908866	position_ratio_plus_oi_level	0.002549	0.002558
tff:nq:lev_money	PRIMARY_DIRECTIONAL	thursday	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	190	105	-0.087884	-0.108574	0.000568	-0.61082	0.978377	0.915649	raw_net_flow_plus_oi_pct	0.001447	-0.10639
tff:nq:lev_money	PRIMARY_DIRECTIONAL	friday	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	0.146132	0.068946	0.001701	1.953465	0.978377	0.938281	signed_flow_percentiles	-8.5e-05	-0.003882
tff:nq:lev_money	PRIMARY_DIRECTIONAL	1w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	-0.068095	-0.19116	1.7e-05	-1.441936	0.841218	0.668865	signed_flow_percentiles	0.002998	-0.00065
tff:nq:lev_money	PRIMARY_DIRECTIONAL	2w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	0.033382	0.077778	0.000631	1.430683	0.978377	1.0	position_ratio_plus_oi_level	0.004524	0.000667
tff:nq:lev_money	PRIMARY_DIRECTIONAL	3w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	0.039606	0.106418	0.005623		0.978377	0.969894	position_ratio_plus_oi_level	0.000868	-0.005542
tff:nq:lev_money	PRIMARY_DIRECTIONAL	4w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	0.024862	-0.024208	0.001717	0.654395	0.987554	0.98761	net_oi_flow_plus_oi_pct	0.006489	0.003518
tff:nq:lev_money	PRIMARY_DIRECTIONAL	6w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	0.084358	-0.239419	0.007789		0.978377	0.969894	position_ratio_plus_oi_level	-0.001111	-0.000573
tff:nq:lev_money	PRIMARY_DIRECTIONAL	8w	delta_net_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	-0.03026	-0.468034	0.002106	1.193394	0.795798	0.785414	net_oi_flow_plus_oi_pct	-0.003392	-0.003741
tff:nq:lev_money	PRIMARY_DIRECTIONAL	13w	net_contracts_percentile	raw_position_level_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.007874	-0.139706	0.001207	-4.150923	0.978377	0.971823	net_oi_flow_plus_oi_pct	-0.003759	-0.011273
tff:nq:lev_money	PRIMARY_DIRECTIONAL	26w	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.099081	-0.52381	0.002484		0.978377	0.969894	raw_net_flow_plus_oi_pct	0.001734	-0.045805
tff:nq:lev_money	PRIMARY_DIRECTIONAL	39w	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.206196	0.3	0.054216	43.895325	0.978377	0.938281	net_oi_flow_plus_oi_pct	0.00601	0.002907
tff:nq:lev_money	PRIMARY_DIRECTIONAL	52w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	0.043796	-0.2	0.001345	0.19552	0.987554	0.98761	net_oi_flow_plus_oi_pct	0.002058	-0.001861
tff:nq:non_reportable	SECONDARY_DIRECTIONAL	monday	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	203	111	0.209218	0.251193	0.030028		0.657178	0.52743	position_ratio_plus_oi_level	0.011065	-0.014944
tff:nq:non_reportable	SECONDARY_DIRECTIONAL	tuesday	position_percentile	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	202	111	0.052174	0.191436	0.00854	0.852807	0.870842	0.858617	position_ratio_plus_oi_level	-0.014699	-0.009676
tff:nq:non_reportable	SECONDARY_DIRECTIONAL	wednesday	position_percentile	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	0.05945	0.108952	0.006329	0.757558	0.978377	0.969894	position_ratio_plus_oi_level	0.001787	-0.004305
